DIRE,LINEA,STOP_ID
THORNE y ZUVIRIA sobre el metrobus,96,10381
"RONDEAU y URQUIZA, GRAL. sobre el metrobus",75,10384
"JACQUES, AMADEO y PAZ, GRAL. AV. sobre el metrobus",117,10387
"JACQUES, AMADEO y PAZ, GRAL. AV. sobre el metrobus",28,10387
RIVADAVIA AV. 9161,113,1006096
RIVADAVIA AV. 9161,8,1006096
RIVADAVIA AV. 9161,88,1006096
RIVADAVIA AV. 9155,46,1006076
RIVADAVIA AV. 9155,96,1006076
"HORNOS, GRAL. 808",98,1006488
"AZUL y BONIFACIO, JOSE sobre el metrobus",86,10389
VELEZ SARSFIELD AV. 195,37,1004317
LA PLATA AV. 1816,112,1001208
LA PLATA AV. 1816,15,1001208
LA PLATA AV. 1816,65,1001208
"CARRILLO, RAMON, DR. 369",100,1006506
"CARRILLO, RAMON, DR. 369",79,1006506
"CARRILLO, RAMON, DR. 369",95,1006506
"BROWN, ALTE. AV. 1337",29,1005627
"BROWN, ALTE. AV. 1337",53,1005627
BRANDSEN 805,25,1005646
"CARABOBO AV. y RECUERO, CASIMIRO, TTE. CNEL. sobre el metrobus",53,10444
"CARABOBO AV. y RECUERO, CASIMIRO, TTE. CNEL. sobre el metrobus",56,10444
"CARABOBO AV. y RECUERO, CASIMIRO, TTE. CNEL. sobre el metrobus",8,10444
"CARABOBO AV. y RECUERO, CASIMIRO, TTE. CNEL. sobre el metrobus",96,10444
"ALBERDI, JUAN BAUTISTA AV. y ENSENADA sobre el metrobus",180,10395
"ALBERDI, JUAN BAUTISTA AV. y ENSENADA sobre el metrobus",88,10395
CASEROS AV. y LAVARDEN sobre el metrobus,134,10399
"MARTI, JOSE 406",141,1002710
HERRERA 591,100,1005074
HERRERA 591,129,1005074
HERRERA 591,51,1005074
"BRIN, MINISTRO 1491",20,1007074
"FALCON, RAMON L.,CNEL. y OLIVERA AV. sobre el metrobus",49,10429
"BILBAO, FRANCISCO AV. y VARELA AV. sobre el metrobus",132,10404
RIVADAVIA AV. 9182,113,1006323
RIVADAVIA AV. 9182,88,1006323
RIVADAVIA AV. 9182,96,1006323
SUAREZ 604,25,1005639
MOZART 12,63,1005702
CASEROS AV. 2810,28,1004350
CASEROS AV. 2810,65,1004350
CASEROS AV. 2810,9,1004350
DEAN FUNES 2187,150,1004381
DEAN FUNES 2187,188,1004381
DEAN FUNES 2187,91,1004381
"FALCON, RAMON L.,CNEL. 4310",92,1005689
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,1,10411
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,104,10411
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,136,10411
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,163,10411
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,182,10411
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,2,10411
BERMUDEZ y RIVADAVIA AV. sobre el metrobus,86,10411
"BROWN, ALTE. AV. 1361",152,1005626
"BROWN, ALTE. AV. 1361",64,1005626
CASEROS AV. 2822,91,1004351
OLIVERA AV. 110,107,1005692
OLIVERA AV. 110,182,1005692
"CORRO, MIGUEL C. DEL, CANONIGO AV. y RIVADAVIA AV. sobre el metrobus",1,10413
"CORRO, MIGUEL C. DEL, CANONIGO AV. y RIVADAVIA AV. sobre el metrobus",104,10413
"CORRO, MIGUEL C. DEL, CANONIGO AV. y RIVADAVIA AV. sobre el metrobus",136,10413
"CORRO, MIGUEL C. DEL, CANONIGO AV. y RIVADAVIA AV. sobre el metrobus",182,10413
ARRIOLA y CASEROS AV. sobre el metrobus,25,10580
ASAMBLEA AV. 1499,4,1003536
CASEROS AV. 2824,150,1004329
CASEROS AV. 2824,50,1004329
DIRECTORIO AV. y PORTELA sobre el metrobus,88,10414
LA RIOJA 2162,101,1004380
ASAMBLEA AV. y CURAPALIGUE AV. sobre el metrobus,4,15017
LA PLATA AV. 1891,112,1001183
LA PLATA AV. 1891,85,1001183
VARELA AV. 618,132,1002488
CASEROS AV. 2840,150,1004352
CASEROS AV. 2840,50,1004352
CASEROS AV. 2848,134,1004353
REGIMIENTO DE PATRICIOS AV. 716,22,1005277
REGIMIENTO DE PATRICIOS AV. 716,46,1005277
LA PLATA AV. y SARAZA sobre el metrobus,65,10469
CARABOBO AV. 928,132,1004668
CARABOBO AV. 928,133,1004668
RIVADAVIA AV. 9222,2,1006324
RIVADAVIA AV. 9222,46,1006324
RIVADAVIA AV. 9222,8,1006324
CASEROS AV. y DEAN FUNES sobre el metrobus,133,10439
CASEROS AV. 2921,65,1004354
PERGAMINO 395,55,1005383
REGIMIENTO DE PATRICIOS AV. 741,39,1005308
REGIMIENTO DE PATRICIOS AV. 741,93,1005308
CERVANTES y RIVADAVIA AV. sobre el metrobus,113,10440
CERVANTES y RIVADAVIA AV. sobre el metrobus,163,10440
CERVANTES y RIVADAVIA AV. sobre el metrobus,8,10440
CERVANTES y RIVADAVIA AV. sobre el metrobus,86,10440
CERVANTES y RIVADAVIA AV. sobre el metrobus,88,10440
CERVANTES y RIVADAVIA AV. sobre el metrobus,96,10440
"ALBERDI, JUAN BAUTISTA AV. 3789",126,1005912
"ALBERDI, JUAN BAUTISTA AV. 3789",55,1005912
"ALCORTA, AMANCIO AV. 1695",46,1006566
RIVADAVIA AV. 9393,182,1006103
BRANDSEN 987,46,1005645
CASEROS AV. 2971,133,1004356
CASEROS AV. 2971,28,1004356
BRANDSEN 995,25,1005644
BARRAGAN y BYNON sobre el metrobus,53,10459
DIRECTORIO AV. y PERGAMINO sobre el metrobus,86,10460
"ACOSTA, MARIANO AV. y ALBERDI, JUAN BAUTISTA AV. sobre el metrobus",104,10463
PATAGONES 2600,118,1005160
OLIVERA AV. 139,5,1005694
OLIVERA AV. 138,36,1005693
OLIVERA AV. 138,5,1005693
REGIMIENTO DE PATRICIOS AV. 765,10,1005309
REGIMIENTO DE PATRICIOS AV. 765,24,1005309
BOEDO AV. 1983,134,1001550
BOEDO AV. 1983,23,1001550
MILTON 14,113,1005403
MIRO y SANTANDER sobre el metrobus,4,10475
"DIAZ, AVELINO 1306",7,1003141
"ALCORTA, AMANCIO AV. y PERDRIEL sobre el metrobus",59,15027
CASEROS AV. y LA RIOJA sobre el metrobus,25,10490
CASEROS AV. y LA RIOJA sobre el metrobus,9,10490
CHICLANA AV. y RONDEAU sobre el metrobus,23,15028
REGIMIENTO DE PATRICIOS AV. 787,22,1005310
REGIMIENTO DE PATRICIOS AV. 787,46,1005310
"ALCORTA, AMANCIO AV. y PERDRIEL sobre el metrobus",46,15031
CASEROS AV. 3045,25,1004360
CASEROS AV. 3045,9,1004360
"ACOSTA, MARIANO AV. 312",114,1006297
CURAPALIGUE AV. 1276,44,1003124
"PERON, EVA AV. 2068",103,1003517
"PERON, EVA AV. 2068",4,1003517
"PERON, EVA AV. 2068",56,1003517
"PERON, EVA AV. 2068",97,1003517
LEOPARDI y RIVADAVIA AV. sobre el metrobus,163,10507
LEOPARDI y RIVADAVIA AV. sobre el metrobus,46,10507
LEOPARDI y RIVADAVIA AV. sobre el metrobus,86,10507
LEOPARDI y RIVADAVIA AV. sobre el metrobus,88,10507
RIVADAVIA AV. 9462,8,1005959
RIVADAVIA AV. 9462,96,1005959
RIVADAVIA AV. 9575,46,1006111
RIVADAVIA AV. 9575,8,1006111
RIVADAVIA AV. 9575,86,1006111
"PERON, EVA AV. 2089",103,1003831
"PERON, EVA AV. 2089",97,1003831
BYNON 6995,106,1006359
24 DE NOVIEMBRE 2273,133,1004365
OLAVARRIA y PALOS sobre el metrobus,46,10519
BRANDSEN 1199,25,1005641
"PERON, EVA AV. 2093",4,1003550
"PERON, EVA AV. 2093",56,1003550
LACARRA y RAFAELA sobre el metrobus,182,10521
CASTRO 2104,160,1001448
CASTRO 2104,75,1001448
PATAGONES 2710,118,1005159
LOPE DE VEGA y RIVADAVIA AV. sobre el metrobus,104,10528
LOPE DE VEGA y RIVADAVIA AV. sobre el metrobus,136,10528
LOPE DE VEGA y RIVADAVIA AV. sobre el metrobus,163,10528
LOPE DE VEGA y RIVADAVIA AV. sobre el metrobus,88,10528
CASEROS AV. 3159,101,1004362
BRANDSEN 1387,22,1006415
BRANDSEN 1387,25,1006415
CASEROS AV. 3128,134,1004358
CASEROS AV. 3128,65,1004358
LOS PATOS y LUZURIAGA sobre el metrobus,59,10544
CASEROS AV. 3183,65,1004363
RIVADAVIA AV. 9640,1,1006328
RIVADAVIA AV. 9640,2,1006328
RIVADAVIA AV. 9640,8,1006328
BRANDSEN 1515,22,1006422
RIVADAVIA AV. 9749,2,1006115
RIVADAVIA AV. 9749,46,1006115
RIVADAVIA AV. 9749,96,1006115
DANTE y RIVADAVIA AV. sobre el metrobus,1,10553
DANTE y RIVADAVIA AV. sobre el metrobus,163,10553
DANTE y RIVADAVIA AV. sobre el metrobus,46,10553
DANTE y RIVADAVIA AV. sobre el metrobus,86,10553
DANTE y RIVADAVIA AV. sobre el metrobus,88,10553
BALBASTRO y CACHIMAYO sobre el metrobus,26,10559
OLIVERA AV. 191,36,1005695
OLIVERA AV. 191,49,1005695
SAN PEDRITO AV. 599,141,1002417
SAN PEDRITO AV. 599,76,1002417
"ALBERDI, JUAN BAUTISTA AV. y MARTINEZ CASTRO sobre el metrobus",180,10564
"ALBERDI, JUAN BAUTISTA AV. y MARTINEZ CASTRO sobre el metrobus",4,10564
"ALBERDI, JUAN BAUTISTA AV. y MARTINEZ CASTRO sobre el metrobus",88,10564
"MONTES DE OCA, MANUEL 843",133,1005355
"MONTES DE OCA, MANUEL 843",98,1005355
"CARRILLO, RAMON, DR. 451",100,1006503
"CARRILLO, RAMON, DR. 451",45,1006503
PATAGONES 2808,118,1005158
CASEROS AV. y PEPIRI sobre el metrobus,75,10566
CASEROS AV. 3204,25,1004359
CASEROS AV. 3204,9,1004359
"CARRILLO, RAMON, DR. 453",134,1006504
"CARRILLO, RAMON, DR. 453",25,1006504
CASEROS AV. 3208,101,1005407
CASEROS AV. 3208,25,1005407
DON PEDRO DE MENDOZA AV. 1597,46,1007153
"FALCON, RAMON L.,CNEL. y MEDINA sobre el metrobus",46,10574
RIVADAVIA AV. 9849,182,1006124
MOLIERE y RIVADAVIA AV. sobre el metrobus,104,10578
MOLIERE y RIVADAVIA AV. sobre el metrobus,136,10578
MOLIERE y RIVADAVIA AV. sobre el metrobus,182,10578
MOLIERE y RIVADAVIA AV. sobre el metrobus,8,10578
MOLIERE y RIVADAVIA AV. sobre el metrobus,86,10578
MOLIERE y RIVADAVIA AV. sobre el metrobus,88,10578
RIVADAVIA AV. 9730,96,1006329
CASEROS AV. 3220,50,1005408
CASEROS AV. 3243,50,1005412
CASEROS AV. 3243,9,1005412
WHITE 97,63,1005721
"DIAZ, AVELINO 1512",7,1003174
BRANDSEN 1694,25,1006427
DON PEDRO DE MENDOZA AV. 1568,20,1005622
DON PEDRO DE MENDOZA AV. 1568,53,1005622
DON PEDRO DE MENDOZA AV. 1568,152,1005623
DON PEDRO DE MENDOZA AV. 1568,29,1005623
DON PEDRO DE MENDOZA AV. 1568,64,1005623
RIVADAVIA AV. 9895,136,1006130
RIVADAVIA AV. 9895,163,1006130
CASEROS AV. 3263,25,1005417
CASEROS AV. 3263,65,1005417
"CARRILLO, RAMON, DR. 465",79,1006505
"CARRILLO, RAMON, DR. 465",95,1006505
"BROWN, ALTE. AV. y DON PEDRO DE MENDOZA AV. sobre el metrobus",33,15040
CASEROS AV. 3250,9,1005409
"MONTES DE OCA, MANUEL 854",60,1005349
SUAREZ 1014,25,1005640
"BRANDSEN y HORNOS, GRAL. sobre el metrobus",148,10610
"BRANDSEN y HORNOS, GRAL. sobre el metrobus",51,10610
COLONIA AV. 195,118,1005162
HERRERA 789,100,1005072
HERRERA 789,148,1005072
CASEROS AV. 3268,134,1005410
IRIGOYEN y RIVADAVIA AV. sobre el metrobus,2,10615
IRIGOYEN y RIVADAVIA AV. sobre el metrobus,46,10615
"FALCON, RAMON L.,CNEL. y HOMERO sobre el metrobus",8,10656
"FALCON, RAMON L.,CNEL. y HOMERO sobre el metrobus",96,10656
CASEROS AV. 3325,101,1001194
CASEROS AV. 3325,6,1001194
HERRERA 800,100,1005066
HERRERA 800,129,1005066
SUAREZ 1260,25,1006410
CORTINA y RIVADAVIA AV. sobre el metrobus,104,10764
CORTINA y RIVADAVIA AV. sobre el metrobus,182,10764
CORTINA y RIVADAVIA AV. sobre el metrobus,8,10764
CORTINA y RIVADAVIA AV. sobre el metrobus,86,10764
"PERON, EVA AV. 2216",103,1003515
"PERON, EVA AV. 2216",132,1003515
CASTRO BARROS 2197,160,1001500
"PERON, EVA AV. 2245",132,1003551
"PAZ, GRAL. AV. COLECTORA nan",21,1005926
"PAZ, GRAL. AV. COLECTORA nan",80,1005926
"MONTES DE OCA, MANUEL 870",102,1005348
"MONTES DE OCA, MANUEL 870",12,1005348
MONTEAGUDO 98,150,1005128
MONTEAGUDO 98,91,1005128
"PERON, EVA AV. 2222",56,1003823
"CASCO y VIEDMA, FRANCISCO DE sobre el metrobus",109,20269
"CASCO y VIEDMA, FRANCISCO DE sobre el metrobus",34,20269
REGIMIENTO DE PATRICIOS AV. y SUAREZ sobre el metrobus,93,10648
"BENEDETTI, OSVALDO E., DIP.NAC. 295",114,1005611
CASEROS AV. 3316,101,1001193
CASEROS AV. 3316,65,1001193
CASEROS AV. 3324,25,1001192
CASEROS AV. 3324,50,1001192
"VIEDMA, FRANCISCO DE 6900",108,1006357
"PERON, EVA AV. 2257",56,1003552
ROBERTSON sobre el metrobus,53,10650
ROBERTSON sobre el metrobus,8,10650
ROBERTSON sobre el metrobus,91,10650
ROBERTSON sobre el metrobus,96,10650
CURAPALIGUE AV. 1392,44,1003122
RIVADAVIA AV. 10018,136,1006330
"BROWN, ALTE. AV. y DON PEDRO DE MENDOZA AV. sobre el metrobus",33,10672
"DIAZ, AVELINO 1706",7,1003251
"CARRILLO, RAMON, DR. 493",134,1006501
"CARRILLO, RAMON, DR. 493",25,1006501
"CARRILLO, RAMON, DR. 493",45,1006501
MONTEAGUDO y PATAGONES sobre el metrobus,32,10664
RIVADAVIA AV. 10024,1,1005965
RIVADAVIA AV. 10024,2,1005965
RIVADAVIA AV. 10024,8,1005965
RIVADAVIA AV. 10024,88,1005965
RIVADAVIA AV. 10024,96,1005965
"PAZ, GRAL. AV. COLECTORA nan",1,1005925
"PAZ, GRAL. AV. COLECTORA nan",28,1005925
RIVADAVIA AV. 10129,88,1006138
RIVADAVIA AV. 10129,96,1006138
"ACOSTA, MARIANO AV. y RODO, JOSE E. sobre el metrobus",104,10669
LEOPARDI 99,113,1005735
"PERON, EVA AV. 2285",103,1003553
"PERON, EVA AV. 2285",4,1003553
MOZART 156,63,1005703
BARCO CENTENERA DEL 1710,26,1003164
BARCO CENTENERA DEL 1710,42,1003164
"VIEDMA, FRANCISCO DE nan",106,1006358
CASEROS AV. y MAZA sobre el metrobus,134,10682
ALMAFUERTE AV. sobre el metrobus,32,10683
REGIMIENTO DE PATRICIOS AV. 931,70,1005312
AZUL y TANDIL sobre el metrobus,86,10684
MONTEAGUDO 106,133,1005125
MONTEAGUDO 106,28,1005125
CURAPALIGUE AV. 1383,44,1003167
LA PLATA AV. 2028,112,1001207
LA PLATA AV. 2028,15,1001207
"MONTES DE OCA, MANUEL 889",12,1005356
"MONTES DE OCA, MANUEL 889",154,1005356
"MONTES DE OCA, MANUEL 891",102,1005357
"MONTES DE OCA, MANUEL 891",22,1005357
"PAZ, GRAL. AV. COLECTORA 10556",28,1007347
"ALCORTA, AMANCIO AV. 1826",59,1006565
"MARTINEZ, VICTOR 1599",7,1003134
"CARRILLO, RAMON, DR. 502",100,1006500
"CARRILLO, RAMON, DR. 502",134,1006500
"CARRILLO, RAMON, DR. 502",45,1006500
OLAVARRIA 810,33,1005632
VARELA AV. 791,132,1002490
"MARTI, JOSE 608",141,1002711
"PAZ, GRAL. AV. COLECTORA 10556",28,1007229
REGIMIENTO DE PATRICIOS AV. 945,10,1005313
VELEZ SARSFIELD AV. 360,37,1004315
BOLAÑOS y LACARRA sobre el metrobus,182,10710
ECHENAGUCIA y RIVADAVIA AV. sobre el metrobus,104,10711
ECHENAGUCIA y RIVADAVIA AV. sobre el metrobus,182,10711
ECHENAGUCIA y RIVADAVIA AV. sobre el metrobus,2,10711
ECHENAGUCIA y RIVADAVIA AV. sobre el metrobus,46,10711
ECHENAGUCIA y RIVADAVIA AV. sobre el metrobus,8,10711
ECHENAGUCIA y RIVADAVIA AV. sobre el metrobus,86,10711
"CHICLANA AV. y JANTIN, JUAN BAUTISTA sobre el metrobus",101,10712
"CHICLANA AV. y JANTIN, JUAN BAUTISTA sobre el metrobus",23,10712
CASEROS AV. y GUARANI sobre el metrobus,9,15050
SUAREZ 1684,22,1006409
REGIMIENTO DE PATRICIOS AV. 950,10,1005276
"MONTES DE OCA, MANUEL AV. y SUAREZ sobre el metrobus",133,10719
DON PEDRO DE MENDOZA AV. 1657,152,1005621
"ARAOZ DE LAMADRID, GREGORIO, GRAL. y VALLE IBERLUCEA DEL, DR. sobre el metrobus",33,10723
VARELA AV. 806,132,1002486
MORETO y RAFAELA sobre el metrobus,46,10716
LA PLATA AV. 2046,65,1001206
LA PLATA AV. 2046,85,1001206
CASEROS AV. 3551,101,1001196
CASEROS AV. 3551,50,1001196
CASEROS AV. 3551,6,1001196
CASEROS AV. 3551,65,1001196
"ALBERDI, JUAN BAUTISTA AV. 4063",55,1006293
"ALBERDI, JUAN BAUTISTA AV. 4063",88,1006293
BOEDO AV. 2093,115,1001552
BOEDO AV. 2093,128,1001552
BOEDO AV. 2093,75,1001552
CACHIMAYO y SARAZA sobre el metrobus,42,10724
"TABORDA, DIOGENES 22",128,1005425
"ALCORTA, AMANCIO AV. 1889",46,1006564
CASEROS AV. 3579,25,1001197
CASEROS AV. 3579,9,1001197
ZAVALETA 170,150,1005156
ALMAFUERTE AV. nan,75,1005418
SUAREZ AV. 1702,25,1006403
RIVADAVIA AV. 11099,182,1006172
RIVADAVIA AV. 11099,46,1006172
RIVADAVIA AV. 11099,96,1006172
RIVADAVIA AV. 11099,136,1006173
RIVADAVIA AV. 11099,163,1006173
REGIMIENTO DE PATRICIOS AV. 967,10,1005314
REGIMIENTO DE PATRICIOS AV. 969,24,1005315
LACARRA 393,88,1005395
LACARRA 393,92,1005395
"ALBERDI, JUAN BAUTISTA AV. 4095",104,1006292
"ALBERDI, JUAN BAUTISTA AV. 4095",126,1006292
"MORENO, JOSE MARIA AV. 1751",135,1003152
"MORENO, JOSE MARIA AV. 1751",25,1003152
ALMAFUERTE AV. nan,6,1005419
WHITE 187,63,1005732
RIVADAVIA AV. nan,174,1006174
"DIAZ, AVELINO 1896",7,1003138
OLAVARRIA 1016,33,1005631
OLAVARRIA 1016,46,1005631
DUPUY y RIVADAVIA AV. sobre el metrobus,136,10744
DUPUY y RIVADAVIA AV. sobre el metrobus,163,10744
DUPUY y RIVADAVIA AV. sobre el metrobus,182,10744
DUPUY y RIVADAVIA AV. sobre el metrobus,86,10744
DUPUY y RIVADAVIA AV. sobre el metrobus,88,10744
DUPUY y RIVADAVIA AV. sobre el metrobus,96,10744
BOEDO AV. y CASEROS AV. sobre el metrobus,101,10747
BOEDO AV. y CASEROS AV. sobre el metrobus,134,10747
BOEDO AV. y CASEROS AV. sobre el metrobus,165,10747
RIVADAVIA AV. 11049,1,1006171
RIVADAVIA AV. 11049,182,1006171
REGIMIENTO DE PATRICIOS AV. 980,24,1005275
REGIMIENTO DE PATRICIOS AV. 980,39,1005275
RIVADAVIA AV. nan,80,1006175
"DIAZ, AVELINO y THORNE sobre el metrobus",50,10749
COSQUIN y RIVADAVIA AV. sobre el metrobus,104,10907
COSQUIN y RIVADAVIA AV. sobre el metrobus,117,10907
COSQUIN y RIVADAVIA AV. sobre el metrobus,2,10907
COSQUIN y RIVADAVIA AV. sobre el metrobus,46,10907
COSQUIN y RIVADAVIA AV. sobre el metrobus,8,10907
COSQUIN y RIVADAVIA AV. sobre el metrobus,86,10907
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",104,10845
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",182,10845
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",2,10845
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",46,10845
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",47,10845
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",8,10845
"DE LA TORRE, LISANDRO y RIVADAVIA AV. sobre el metrobus",86,10845
CARABOBO AV. 1212,133,1004675
RIVADAVIA AV. 11210,47,1006340
CASTRO 2286,160,1001447
CASTRO 2286,75,1001447
RIVADAVIA AV. 10381,1,1006143
RIVADAVIA AV. 10381,2,1006143
RIVADAVIA AV. 10381,46,1006143
RIVADAVIA AV. 10381,8,1006143
RIVADAVIA AV. nan,47,1006176
"DON PEDRO DE MENDOZA AV. y RODRIGUEZ, MARTIN sobre el metrobus",33,234
"CARRILLO, RAMON, DR. 536",79,1006499
"CARRILLO, RAMON, DR. 536",95,1006499
"CARRILLO, RAMON, DR. 536 sobre el metrobus",25,1106499
PJE.PARTICULAR (ALT. RIVADAVIA 11080) y RIVADAVIA AV. sobre el metrobus,47,15054
PJE.PARTICULAR (ALT. RIVADAVIA 11080) y RIVADAVIA AV. sobre el metrobus,88,15054
DON PEDRO DE MENDOZA AV. y PALOS sobre el metrobus,33,235
DON PEDRO DE MENDOZA AV. y PALOS sobre el metrobus,64,235
RIVADAVIA AV. nan,88,1006178
RIVADAVIA AV. 11136,1,1006338
RIVADAVIA AV. 11136,2,1006338
RIVADAVIA AV. nan,117,1006181
RIVADAVIA AV. nan,46,1006181
"MONTES DE OCA, MANUEL 934",17,1005347
RIVADAVIA AV. nan,136,1006180
RIVADAVIA AV. nan,153,1006180
RIVADAVIA AV. nan,163,1006180
RIVADAVIA AV. 11088,96,1006337
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,1,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,104,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,163,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,182,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,2,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,46,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,47,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,8,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,86,10937
MURGUIONDO y RIVADAVIA AV. sobre el metrobus,96,10937
RIVADAVIA AV. 11330,174,1005997
RIVADAVIA AV. 10823,136,1006167
RIVADAVIA AV. 10823,182,1006167
RIVADAVIA AV. 10823,2,1006167
RIVADAVIA AV. 10823,8,1006167
SAN PEDRITO AV. 695,141,1002421
SAN PEDRITO AV. 695,76,1002421
RIVADAVIA AV. 11342,182,1006000
RIVADAVIA AV. nan,1,1005769
RIVADAVIA AV. nan,2,1005769
RIVADAVIA AV. 10785,46,1006162
CASEROS AV. 3735,25,1001198
CASEROS AV. 3735,50,1001198
CASEROS AV. 3682,101,1001189
CASEROS AV. 3682,65,1001189
RIVADAVIA AV. 11362,1,1005708
RIVADAVIA AV. 11362,2,1005708
RIVADAVIA AV. 11362,8,1005708
RIVADAVIA AV. 11362,86,1005708
DIRECTORIO AV. 3710,126,1005917
DIRECTORIO AV. 3710,180,1005917
CAJARAVILLA y OLIVERA AV. sobre el metrobus,46,10771
CAJARAVILLA y OLIVERA AV. sobre el metrobus,49,10771
CAJARAVILLA y OLIVERA AV. sobre el metrobus,5,10771
CAJARAVILLA y OLIVERA AV. sobre el metrobus,92,10771
CASEROS AV. 3743,101,1001199
RIVADAVIA AV. 10320,46,1006331
ALBARIÑO y RIVADAVIA AV. sobre el metrobus,104,10775
ALBARIÑO y RIVADAVIA AV. sobre el metrobus,86,10775
RIVADAVIA AV. 11380,136,1006003
RIVADAVIA AV. 11380,153,1006003
RIVADAVIA AV. 11380,163,1006003
OLIDEN y RIVADAVIA AV. sobre el metrobus,136,10870
OLIDEN y RIVADAVIA AV. sobre el metrobus,163,10870
OLIDEN y RIVADAVIA AV. sobre el metrobus,8,10870
OLIDEN y RIVADAVIA AV. sobre el metrobus,86,10870
OLIDEN y RIVADAVIA AV. sobre el metrobus,88,10870
RIVADAVIA AV. 10370,1,1006332
RIVADAVIA AV. 10370,2,1006332
RIVADAVIA AV. 10370,8,1006332
RIVADAVIA AV. 10380,182,1005974
RIVADAVIA AV. 10380,96,1005974
MONTIEL y RIVADAVIA AV. sobre el metrobus,104,10918
RIVADAVIA AV. 10469,88,1006149
RIVADAVIA AV. 10675,182,1006160
RIVADAVIA AV. 10661,1,1006164
RIVADAVIA AV. 10661,8,1006164
RIVADAVIA AV. 10661,86,1006164
RIVADAVIA AV. 10637,136,1006155
RIVADAVIA AV. 10637,163,1006155
RIVADAVIA AV. 11412,117,1006004
RIVADAVIA AV. 10621,96,1006150
DON PEDRO DE MENDOZA AV. 1856,20,1005617
DON PEDRO DE MENDOZA AV. 1856,64,1005617
FONROUGE y RIVADAVIA AV. sobre el metrobus,1,10880
FONROUGE y RIVADAVIA AV. sobre el metrobus,104,10880
FONROUGE y RIVADAVIA AV. sobre el metrobus,2,10880
FONROUGE y RIVADAVIA AV. sobre el metrobus,86,10880
RIVADAVIA AV. 11420,80,1006342
ESTEVES SAGUI y RIVADAVIA AV. sobre el metrobus,104,10788
ESTEVES SAGUI y RIVADAVIA AV. sobre el metrobus,163,10788
ESTEVES SAGUI y RIVADAVIA AV. sobre el metrobus,47,10788
ESTEVES SAGUI y RIVADAVIA AV. sobre el metrobus,96,10788
BALBASTRO 1689,7,1003135
CASEROS AV. 3710,133,1001188
RIVADAVIA AV. 10573,46,1006151
RIVADAVIA AV. 10567,47,1006369
RIVADAVIA AV. 11464,4,1006344
"ACOSTA, MARIANO AV. y TANDIL sobre el metrobus",4,10791
VELEZ SARSFIELD AV. 405,37,1004313
VELEZ SARSFIELD AV. 405,46,1004313
VELEZ SARSFIELD AV. 405,59,1004314
RIVADAVIA AV. 11500,185,1006345
RIVADAVIA AV. 11500,96,1006345
SAN PEDRITO 710,76,1002435
DON PEDRO DE MENDOZA AV. 1864,29,1005619
DON PEDRO DE MENDOZA AV. 1864,53,1005619
RIVADAVIA AV. y TUYU sobre el metrobus,136,10793
RIVADAVIA AV. y TUYU sobre el metrobus,163,10793
RIVADAVIA AV. y TUYU sobre el metrobus,86,10793
RIVADAVIA AV. y TUYU sobre el metrobus,88,10793
RIVADAVIA AV. y TUYU sobre el metrobus,96,10793
CUZCO y RIVADAVIA AV. sobre el metrobus,47,10796
RIVADAVIA AV. 10842,96,1005984
RAFAELA 4795,63,1005730
RIVADAVIA AV. y URDANETA sobre el metrobus,1,10804
RIVADAVIA AV. y URDANETA sobre el metrobus,104,10804
RIVADAVIA AV. y URDANETA sobre el metrobus,2,10804
RIVADAVIA AV. y URDANETA sobre el metrobus,47,10804
RIVADAVIA AV. 10794,182,1006336
RIVADAVIA AV. 11530,2,1005710
RIVADAVIA AV. 10778,46,1006335
RIVADAVIA AV. 10778,47,1006335
RIVADAVIA AV. 11550,46,1005711
RIVADAVIA AV. 11570,8,1006346
CASEROS AV. 3791,160,1001200
CASEROS AV. 3791,65,1001200
CASEROS AV. 3791,75,1001200
"BEDOYA, ELIAS y RIVADAVIA AV. sobre el metrobus",136,10808
"BEDOYA, ELIAS y RIVADAVIA AV. sobre el metrobus",163,10808
"BEDOYA, ELIAS y RIVADAVIA AV. sobre el metrobus",182,10808
